Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_23045_length_4918_cov_4.927617	STRG.117354	18315.37109	1631.958496	4229.70459	6180.71875	10243.92871	7321.258301	1456.000244	5854.194824	6066.096191	2521.858398	388.08728	2170.904785	7116.996582	5316.068359	12204.72168	9299.356445	4483.029785	365.430695	3418.22168	9477.895508	3425.39209	3737.877441	2756.318359	2836.6875	3414.361816	4237.625488	5447.292969	4827.632324	3468.232422	15847.7666	10558.68945	11203.7793	8923.558594	15075.99805	2751.118408	2287.865479	7134.466797	3044.135254	1943.984619	1647.11499	3365.924072	2961.354248	1807.571289	3609.777588	5725.114258
NODE_2309_length_16595_cov_6.017775	STRG.32099	0	0	0	0	0	0	173.429398	0	1387.316772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.461914	369.725739
NODE_23106_length_4909_cov_15.670375	STRG.117476	0	0	0	0	0	0	0	0	0	0	0	0	0	284.655396	0	0	0	0	0	0	564.907043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2311_length_16590_cov_14.686241	STRG.32129	2077.044678	4284.976074	2276.309814	2003.899536	1837.341919	316.016663	911.238586	1579.864014	82.487801	1865.92041	114.539192	1649.047974	191.811539	479.459778	170.96727	1803.742432	6494.219727	2351.825195	2074.05249	1623.800781	212.174316	3249.409668	8337.427734	680.826294	3405.599121	2527.128418	3616.51709	0	3070.368896	16225.58691	12621.33594	5079.384277	1694.111328	600.667297	875.946716	732.129822	1903.928955	656.909668	4370.239746	736.709412	4528.932617	1686.726562	1097.121704	1967.095703	0
NODE_23177_length_4902_cov_15.474520	STRG.117656	0	0	0	0	0	0	0	0	318.059875	0	0	0	42.972466	396.209595	0	0	0	0	274.385132	0	0	0	0	0	0	0	0	0	0	0	0	0	197.806351	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2327_length_16542_cov_5.210590	STRG.32247	0	0	667.564758	0	0	0	292.817963	135.886063	0	0	657.517761	2844.376221	134.442444	1044.645386	0	2318.080811	589.092651	7548.043945	0	141.557358	0	204.306763	129.461746	0	0	0	144.77095	0	81.348869	83.56443	0	0	359.328217	0	545.666016	0	97.341972	0	214.254105	0	392.866058	125.941551	0	0	0
NODE_2327_length_16542_cov_5.210590	STRG.32250	0	0	132.503296	582.02301	135.799362	0	0	306.909454	0	534.224243	0	3229.719727	0	968.237183	0	569.465393	2423.171875	4555.541992	0	0	0	258.043701	278.065521	906.518005	553.24353	0	452.879669	0	887.040039	603.55835	187.048004	0	1007.055725	0	851.19812	0	1154.561646	485.663269	1612.383057	0	2344.627686	145.546082	386.017029	0	242.355301
NODE_2333_length_16532_cov_7.146507	STRG.32295	0	0	0	0	0	0	154.354599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.497711	0	0	0	0	0	0	92.443794	262.701782	135.350296	184.445923	0	0	0
NODE_23400_length_4876_cov_23.674341	STRG.118188	0	0	0	0	0	0	0	0	120.963333	0	0	0	0	512.74176	458.888794	0	0	0	703.554443	0	373.168945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2349_length_16482_cov_21.431180	STRG.32437	0	0	0	0	0	0	0	127.820358	0	0	0	0	0	0	453.900879	0	0	0	499.65625	0	251.027679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.292915	0	0	0	0	0	0	0	0
NODE_2363_length_16426_cov_137.686030	STRG.32576	618.690857	3941.63623	3037.683594	0	1468.606445	632.551636	2184.422119	1459.482788	658.857605	11680.41309	997.444031	986.32373	125.780853	1787.937378	1805.669556	659.9599	2415.674072	3912.742432	4031.209473	1963.843628	246.902481	3982.980225	14210.05957	386.935608	3120.017822	3646.276123	2083.208984	826.585693	631.084961	2387.477051	4319.120605	3694.284424	473.657471	0	4680.239746	463.371674	4512.504395	4037.152832	3085.932373	1409.837158	5886.657715	1814.163086	29504.8457	286.132019	2240.849365
NODE_2369_length_16413_cov_7.269409	STRG.32603	156.78978	0	241.773727	0	0	0	0	216.081192	0	0	57.077744	0	0	0	409.990845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_23694_length_4837_cov_6.149728	STRG.118895	199.253616	0	0	0	0	0	137.184509	127.324654	0	0	0	0	0	34.959751	0	334.979584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.880112	0	0	0
NODE_2370_length_16407_cov_49.077727	STRG.32610	398.507233	298.143799	0	0	485.662933	0	0	0	0	0	140.39296	0	173.474136	0	0	0	0	0	766.991943	264.894104	0	0	0	742.667114	0	0	709.688965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_23728_length_4834_cov_17.316593	STRG.118991	233.569565	492.931061	402.844116	305.709167	205.302979	660.295288	1491.329956	858.628479	0	0	514.348633	204.320435	215.10791	0	198.851761	0	0	205.225296	281.798553	628.218872	79.832962	0	0	0	207.304367	0	0	0	0	0	0	0	0	0	243.634521	0	186.973541	0	0	0	0	0	0	0	412.121185
NODE_23917_length_4808_cov_17.391542	STRG.119445	51.906364	134.624084	0	459.45282	44.568539	0	145.082169	0	175.318375	0	385.678406	0	46.69706	1165.322388	0	574.250732	0	143.62941	540.077881	0	0	259.055664	0	0	108.007233	0	0	0	0	0	0	0	398.340942	0	0	434.919037	0	0	0	0	0	0	0	1259.775635	0
NODE_23982_length_4799_cov_56.000843	STRG.119625	2721.701416	2270.112061	1335.62793	4200.965332	171.085815	1195.361938	2423.35791	4012.102783	2384.495361	3534.098633	2117.083496	661.963684	3618.355957	1263.771973	354.056458	1965.13916	1862.814331	5749.978516	1172.067017	2471.870605	205.174225	61.69323	2879.632568	373.787781	1213.445312	1272.970947	723.122498	1376.942993	210.172348	726.924255	841.295288	641.950134	1830.307983	1501.058105	1684.438599	260.611511	3150.342529	1745.809204	871.546936	2173.533203	1664.955078	2063.479736	3823.516846	811.289917	3795.80957
NODE_24_length_82296_cov_31.970282	STRG.1136	0	0	0	0	25.611631	0	0	0	0	0	0	0	0	0	0	0	0	0	934.502563	0	398.73819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24027_length_4795_cov_3.060338	STRG.119719	380.39328	0	0	0	0	584.107422	0	0	0	0	57.549519	0	0	0	0	0	0	0	386.957947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2404_length_16301_cov_7.162009	STRG.32911	0	0	0	0	0	0	197.749893	0	0	0	0	0	0	0	0	0	0	0	578.494507	72.186653	0	0	509.591827	0	0	0	0	0	0	0	0	0	0	0	346.031677	0	0	0	0	0	0	0	0	0	0
NODE_24149_length_4778_cov_8.897099	STRG.120038	135.492462	0	167.965469	211.64473	242.941864	0	0	175.746048	0	0	0	0	0	272.063873	0	1645.5	3630.044434	376.756805	0	0	0	0	239.196091	0	1057.252319	0	0	419.356262	0	320.342651	231.325134	391.770142	539.088135	0	1627.478638	0	266.748993	569.433716	0	0	1063.731567	0	0	321.580597	0
NODE_2415_length_16280_cov_9.535532	STRG.33029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.14151	0	0	0	220.204208	0	0	299.001709	0	0	0	0	0	0	0	0	0	0	0	0	202.544647	0	0	0	0	0	0
NODE_2419_length_16276_cov_10.479009	STRG.33066	353.514465	0	0	0	0	0	0	0	265.942047	0	0	0	0	351.476349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24252_length_4766_cov_13.058586	STRG.120305	12.278904	77.991394	47.766323	0	0	0	13.260182	26.062235	457.383057	0	26.432297	0	9.038117	60.485752	0	71.781364	0	0	156.210938	143.668304	13.656958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24318_length_4757_cov_10.174819	STRG.120430	0	135.420639	0	0	0	0	0	116.44455	0	0	55.652287	0	0	544.244019	108.418785	0	0	0	148.852097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2436_length_16226_cov_24.085523	STRG.33224	0	0	292.446503	0	140.166672	0	0	0	0	0	244.065308	0	474.058044	551.35199	0	0	390.047791	212.569305	0	0	621.419373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2436_length_16226_cov_24.085523	STRG.33237	7527.547363	13613.28711	24528.67773	9400.928711	5703.345703	5424.255371	9704.770508	28860.07227	11726.60156	39944.70313	31889.95313	9201.757812	11764.19141	14664.81445	13426.89063	37781.82813	19912.35352	15701.78711	11942.6416	14038.68555	5057.868652	1235.096069	2158.872314	1289.923096	2388.852051	6290.046875	1825.362305	2983.780273	1632.125854	688.859375	2465.82666	1091.891235	855.161743	5533.885254	348.345459	771.85376	845.756897	882.427612	2241.379395	883.321533	953.016235	1830.824585	2376.807861	5292.59668	5494.283691
NODE_2438_length_16225_cov_7.894682	STRG.33254	0	0	0	0	0	0	0	0	0	0	0	0	0	622.845825	0	0	0	0	278.804993	0	459.868683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24437_length_4741_cov_92.969484	STRG.120722	199.253616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014.975769	0	1011.548401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_245_length_38171_cov_24.182784	STRG.6492	44.178413	21.259037	181.78038	352.741211	55.157726	769.348633	0	86.832245	145.790497	307.927277	181.713837	271.724304	355.268707	507.811737	101.484978	173.450989	758.916382	128.482407	192.678696	89.847092	115.530708	0	313.33606	0	135.076202	291.822937	346.515717	0	0	383.66391	145.2323	149.192169	0	0	113.549034	240.206116	61.76054	0	185.397827	0	0	0	597.416504	273.369293	0
NODE_24596_length_4722_cov_10.575959	STRG.121086	0	0	114.641228	0	63.83477	0	0	0	0	0	0	0	45.489769	0	38.625011	0	0	0	0	0	304.639099	0	0	0	0	445.220001	0	0	642.643921	0	0	0	0	0	0	0	0	0	0	87.521996	0	0	0	0	0
NODE_246_length_38081_cov_24.109741	STRG.6516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019.937988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24688_length_4709_cov_18.128277	STRG.121310	303.970856	0	430.604187	0	0	0	1018.325012	398.994049	728.260498	0	133.424484	0	264.959534	428.022064	0	0	118.153275	140.856247	0	144.116989	0	72.327522	0	0	0	0	0	0	0	0	0	0	0	0	0	218.898392	0	0	0	0	0	0	0	0	237.919846
NODE_24698_length_4708_cov_5.180959	STRG.121333	0	0	599.759827	0	0	570.495117	231.682144	0	586.852722	0	0	0	0	21.553802	0	220.30661	686.48407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.75531	0	0	0	0	0	0	0
NODE_247_length_38011_cov_13.917905	STRG.6571	0	0	0	0	158.66832	0	520.997314	0	320.215973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24727_length_4703_cov_11.200516	STRG.121403	0	0	293.89505	0	0	0	0	258.450073	0	0	0	0	0	198.104797	221.962555	332.588501	0	1000.822937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24735_length_4702_cov_17.583387	STRG.121422	95.046265	0	82.111023	0	0	155.5867	103.223724	69.811241	125.703247	0	0	0	86.537643	59.203819	96.261101	31.262459	0	102.982262	26.501419	97.482239	0	25.310028	0	0	0	0	0	0	0	0	0	0	0	391.320831	0	0	0	0	0	0	0	0	0	0	0
NODE_24744_length_4700_cov_23.330678	STRG.121458	0	0	0	0	0	214.777206	0	0	0	143.061844	18.782667	335.318512	0	285.183746	0	109.092224	252.88826	0	43.388821	0	111.383957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24749_length_4700_cov_7.435953	STRG.121467	336.114655	1373.920898	279.321838	0	0	166.741058	0	494.709991	0	0	79.929855	0	132.179062	0	0	171.706711	764.33606	0	0	756.038269	0	255.78476	0	0	192.6465	479.33963	0	0	0	0	0	0	0	0	0	0	0	573.109192	0	0	0	169.671219	0	0	0
NODE_248_length_37978_cov_23.494370	STRG.6609	0	0	0	0	54.762604	0	341.779327	42.789768	41.22657	110.310112	26.027466	231.826828	41.153816	0	0	0	251.421677	0	244.304504	0	167.105438	0	0	0	0	0	159.544144	119.800522	0	600.397888	0	0	0	0	0	0	121.347137	0	64.294312	155.360565	0	0	0	75.686829	184.226273
NODE_24855_length_4687_cov_15.330311	STRG.121687	515.875793	0	0	0	0	0	30.516603	0	95.264297	0	58.534931	0	29.466825	0	0	0	0	0	0	0	82.020142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.420044	0
NODE_2497_length_16044_cov_18.815623	STRG.33796	142.942856	0	0	0	0	0	0	285.918152	424.280212	127.054405	0	119.372025	0	0	285.974213	0	0	0	203.969772	0	0	0	0	0	0	0	0	0	0	0	0	323.982788	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_24998_length_4671_cov_64.892331	STRG.122055	0	0	0	0	0	0	0	0	0	0	0	0	0	353.308014	204.600159	0	0	0	0	0	486.243927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25_length_80780_cov_23.804670	STRG.1186	0	0	0	212.077545	0	0	0	0	0	0	0	81.085739	0	0	0	146.003448	0	74.415497	0	0	0	0	299.362122	0	0	0	233.18486	0	194.975983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25_length_80780_cov_23.804670	STRG.1201	571.841614	1815.929932	4061.748047	4341.871582	1378.423096	0	1898.310303	3343.041016	1548.438477	2077.649902	4199.709473	1685.410278	1699.294067	4216.572266	3358.655273	8019.919434	1487.255371	5215.426758	4006.724854	2716.444336	1499.997925	109.6511	218.776932	542.811096	0	1276.456299	0	0	0	0	0	0	0	676.122742	0	0	410.429749	0	0	0	0	0	0	711.291382	749.311157
NODE_25019_length_4668_cov_22.709300	STRG.122094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.678711	0	256.606018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25080_length_4660_cov_11.739414	STRG.122226	0	0	0	0	0	0	0	0	0	0	0	233.668442	0	0	0	0	0	0	0	0	0	271.93045	1106.642334	0	0	629.524902	0	0	0	1211.261963	3320.942871	0	0	0	871.800598	0	1000.195923	1448.909424	1918.691162	0	252.353455	179.381302	0	0	1049.486938
NODE_251_length_37860_cov_23.857876	STRG.6651	61.904015	0	0	0	0	0	0	97.859795	0	600.054688	0	121.346237	128.78627	453.910004	80.194145	523.172058	371.113312	181.999481	0	0	214.253586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2513_length_15999_cov_12.135349	STRG.33924	131.05986	0	0	0	0	0	0	0	264.519989	0	43.162159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.424286	0	0	0	0	0	0	0	0	854.87915	0	0	245.834427	0	0	0	0	390.683502
NODE_2532_length_15956_cov_30.660902	STRG.34089	0	0	271.42572	0	0	0	0	0	0	0	0	0	0	508.212311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.063065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25324_length_4629_cov_9.572803	STRG.122821	24785.5332	0	40260.13281	46503.44531	756.014343	961.443359	10126.30957	10051.61231	6902.44043	3109.829102	573.42926	0	3944.553467	5241.746094	101.932274	0	0	0	837.346619	4511.078125	284.780609	134.833694	174.548538	12605.43555	617.71106	1481.251221	361.822906	18191.61914	866.30188	5452.435059	848.4198	6552.317871	3024.565186	2036.934082	4044.662109	4148.992676	561.552246	750.579956	581.706055	1264.075562	9027.87207	10561.60254	669.822144	706.173523	5950.187988
NODE_25324_length_4629_cov_9.572803	STRG.122822	0	0	0	1415.813477	0	0	282.291748	0	171.139908	0	0	0	91.168289	260.055145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407.241882	0	0	0	0	0	0	0	0	0	0	0
NODE_25491_length_4610_cov_18.516136	STRG.123224	192.826096	0	287.431213	489.286285	0	0	1059.960083	358.4953	1329.710327	424.197906	913.830383	125.125725	50.596607	0	224.263428	1414.752686	0	0	167.343643	193.242447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25516_length_4607_cov_31.521749	STRG.123282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628.19043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2557_length_15855_cov_104.198354	STRG.34324	145.76268	312.217285	136.099075	672.338867	187.16095	0	0	515.165527	0	0	70.102242	0	97.448181	0	0	278.372345	0	59.205505	154.739792	225.869614	0	0	173.377075	0	203.130493	0	206.086426	0	0	0	0	0	0	0	0	0	0	0	234.566406	0	105.744331	0	0	426.89093	0
NODE_2565_length_15841_cov_6.979285	STRG.34399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469.835327	0	832.74762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2566_length_15840_cov_23.660944	STRG.34404	0	250.152039	0	0	0	383.761292	0	287.166718	0	0	0	265.223694	82.733818	0	411.823303	0	1240.151855	0	0	0	0	0	0	0	0	0	0	0	0	171.455582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2566_length_15840_cov_23.660944	STRG.34416	143.796356	0	0	0	0	0	0	112.03746	137.582977	0	199.58049	106.154762	0	323.018188	0	202.647736	0	0	257.678986	0	188.346268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25687_length_4589_cov_4.708425	STRG.123655	32.053829	0	0	0	0	0	171.315994	0	0	0	0	0	143.405273	368.647278	0	0	0	0	184.199341	0	710.687073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25834_length_4573_cov_4.542718	STRG.123979	0	0	0	0	0	0	0	0	0	0	158.261124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.516876	0	0	0	0	0	0
NODE_25980_length_4556_cov_9.982448	STRG.124286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.845581	0	523.246887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2599_length_15734_cov_22.888003	STRG.34673	317.13504	2254.164551	1708.981201	1062.605347	325.700592	782.306274	1039.051636	1876.572266	1287.471069	918.875732	3015.316895	1166.256592	552.522217	732.126404	482.759613	1286.536621	1310.657715	1105.271484	1138.043823	1461.57019	295.654785	0	0	804.363708	366.323608	221.061798	162.814804	0	0	396.975311	0	84.284988	0	871.663086	102.901474	0	0	0	87.691826	625.526367	0	168.94664	0	0	127.406113
NODE_26004_length_4552_cov_25.429397	STRG.124344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664.928101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_26101_length_4541_cov_10.176103	STRG.124555	0	0	0	0	0	0	0	0	0	0	0	0	172.812759	0	0	0	0	0	442.664703	0	164.362061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2618_length_15677_cov_11.164064	STRG.34863	15.62776	0	203.975327	0	0	0	161.462402	20.270626	135.730377	0	82.455391	0	24.854912	31.075314	0	44.282986	255.661499	0	159.843735	0	170.351898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.021378	0	0	0
NODE_26226_length_4528_cov_15.329756	STRG.124838	231.134186	680.244873	0	327.343842	0	0	0	0	0	673.286865	0	0	123.328529	427.906372	0	223.026443	542.946533	0	0	0	0	0	0	0	288.567688	0	1373.571045	0	0	0	1283.854126	0	0	0	362.528168	0	0	0	799.317444	405.682617	5109.912598	0	5055.592285	0	827.239441
NODE_2637_length_15603_cov_23.928029	STRG.35016	60.191231	401.148376	104.818474	0	63.266079	0	163.88768	185.760986	222.579544	431.4888	434.393768	112.984779	50.415916	0	65.726295	100.931366	601.323792	1016.554321	69.048683	208.938797	172.407181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.482071	0	0	0	0	0
NODE_2651_length_15581_cov_20.023895	STRG.35121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.833679	0	0	0	0	0	0	0	0	0	0	866.226135	0	0	0	0	0	487.269043	0	0	0	0	0	0	0	0	0	0
NODE_26625_length_4482_cov_4.810481	STRG.125767	0	0	0	0	0	430.414795	0	0	0	0	0	0	0	0	226.045166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.463379	0	0	0	0
NODE_26820_length_4460_cov_23.955278	STRG.126205	188.626724	0	0	0	0	0	0	0	0	0	406.203522	0	313.101471	1542.576172	0	0	0	0	572.563293	0	128.303009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2683_length_15485_cov_7.686390	STRG.35366	0	1036.275513	418.982788	1068.91272	0	0	0	0	0	0	53.952641	0	122.220367	0	0	0	0	0	0	0	0	0	347.921661	0	0	0	0	0	0	0	0	441.79483	0	0	0	0	0	0	188.484421	0	0	0	0	0	0
NODE_26852_length_4457_cov_6.642208	STRG.126274	0	0	664.126587	0	119.01619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.673233	0	210.28154	548.219788	500.493103	0	1178.996704	336.096344	559.243958	908.57135	353.510925	312.504395	1231.537354	606.170959	0	0	0	699.118408	0	150.854385	432.717133	1599.977783	0	428.097137	0	0
NODE_26896_length_4451_cov_11.989991	STRG.126369	124.533508	380.288605	54.009415	0	39.207138	474.587219	380.712646	0	0	0	8.407622	0	0	0	0	0	0	48.458561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_26968_length_4443_cov_26.784412	STRG.126515	148.188599	0	0	0	98.868698	0	127.337875	0	0	196.040451	0	0	0	280.731354	0	0	0	0	62.999161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_27_length_78382_cov_23.095255	STRG.1307	0	989.872559	654.505554	0	0	1076.398438	0	230.922806	0	0	54.314503	139.412415	381.318024	730.291748	0	78.456688	339.272522	43.2272	69.91906	0	0	0	0	372.358826	0	0	0	0	0	220.837265	314.393311	0	0	0	0	0	0	0	61.925285	0	0	117.464752	0	0	0
NODE_27_length_78382_cov_23.095255	STRG.1325	0	217.255814	0	247.917099	104.104095	392.439545	0	159.702637	80.950005	161.275223	94.434097	276.483124	102.311508	0	0	0	143.508331	0	165.852615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.955414	0	0	0	0	84.347572	171.071716	0	0	0
NODE_27_length_78382_cov_23.095255	STRG.1327	163.672592	0	0	0	0	0	546.983032	0	0	0	291.087372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2704_length_15442_cov_42.265289	STRG.35509	0	0	0	0	0	660.295288	0	0	0	0	287.871521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_27159_length_4424_cov_18.669490	STRG.126954	0	0	0	0	0	0	0	0	0	0	0	0	272.868408	0	0	0	0	0	385.071228	0	175.347504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_27209_length_4419_cov_32.378781	STRG.127055	0	0	0	0	0	0	0	0	42.062263	0	26.97632	0	0	1139.102661	0	0	0	0	232.527374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_273_length_36684_cov_8.003740	STRG.7087	0	0	0	0	0	0	1744.713135	2477.575439	7343.401855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_273_length_36684_cov_8.003740	STRG.7132	164.937759	0	0	0	0	0	0	0	7788.061035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_273_length_36684_cov_8.003740	STRG.7133	92.285904	0	0	0	0	0	0	273.412903	3053.277588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010.641174	0	0	0	0	0	0	0	2407.654785
NODE_2746_length_15355_cov_29.992941	STRG.35844	289.71933	0	102.418053	624.392517	64.894646	0	115.226501	102.488762	0	357.723999	0	120.544601	161.743042	0	94.942482	0	0	264.585327	0	219.721863	0	0	429.934509	0	0	0	0	0	0	0	0	0	167.119965	0	0	0	0	0	0	0	0	0	324.092285	0	0
NODE_27798_length_4357_cov_6.057415	STRG.128354	0	0	845.740479	0	0	0	175.116608	255.785583	0	0	0	0	0	0	0	0	0	375.146332	0	0	0	0	0	759.510925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.928284	0	0	0	0	0
NODE_278_length_36434_cov_30.673658	STRG.7201	159.51178	0	0	431.770752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.215881	0	0	0	0	0	0	0	0	0	355.44162	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2785_length_15273_cov_27.181693	STRG.36129	464.525024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.224182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_279_length_36402_cov_8.572289	STRG.7231	1033.532959	0	632.685181	0	148.883835	0	0	285.577515	369.891022	627.391846	0	157.371124	174.4673	0	255.278793	390.586945	199.489944	140.994507	82.500847	672.063904	281.580994	153.381729	394.399689	0	0	1103.125244	0	0	0	0	244.182541	0	225.017029	0	262.232605	0	0	173.598251	112.672668	0	134.592377	217.83638	256.234314	0	0
