Contig	Gene	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12	g1a1	g1a2	g1a3	g1b1	g1b2	g1b3	g9b1	g9b2	g9b3	g13a1	g13a2	g13a3	g13b1	g13b2	g13b3	g17a1	g17a2	g17a3	g17b1	g17b2	g17b3	g2017-9am1	g2017-9am2	g2017-9am3	g2017-9am4	g2017-9am5	g2017-9am6	g2017-9am7	g2017-9am8	g2017-9am9	g2017-9am10	g2017-9am11	g2017-9am12	g2017-9pm1	g2017-9pm2	g2017-9pm3	g2017-9pm4	g2017-9pm5	g2017-9pm6	g2017-9pm7	g2017-9pm8	g2017-9pm9	g2017-9pm10	g2017-9pm11	g2017-9pm12
NODE_21485_length_5138_cov_14.075939	Ga0224629_1021485.9	STRG.104882	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	39.555264	0	#DIV/0!	0	14.6454477	0	16.06613209	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1.051382122	0.384573014	0.917110689	0	#DIV/0!	0	0.49874071	0	0.358253081	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_523_length_29748_cov_25.963796	Ga0224629_1000523.50	STRG.10530	0	0	0	0	0	51.99645332	0	0	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	29.44140361	0	40.8453258	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0.267176273	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0.514875635	0	0.916644728	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0
NODE_523_length_29748_cov_25.963796	Ga0224629_1000523.21	STRG.10540	0	0	0	0	0	0	0	138.4646793	101.7513688	0	0	#DIV/0!	0	161.5514343	0	0	0	#DIV/0!	104.8030247	0	57.17306685	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0.622636793	0	0	#DIV/0!	0	0.894168932	0	0	0	#DIV/0!	0.683771894	2.420193701	0.183694296	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0
NODE_21898_length_5080_cov_128.249950	Ga0224629_1021898.10	STRG.105824	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	145.1176103	0	0	#DIV/0!	31.07205261	#DIV/0!	46.72018345	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0.332330471	#DIV/0!	0	0	0	#DIV/0!	1.426613844	#DIV/0!	0	0	0	2.493546999	0	#DIV/0!	0.787517015	#DIV/0!	1.004421295	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_21991_length_5064_cov_23.299261	Ga0224629_1021991.5	STRG.106027	20.37297093	0	0	0	0	0	0	32.59397769	21.47016205	#DIV/0!	101.2631937	#DIV/0!	11.40544329	0	0	0	0	0	97.75462033	0	70.58117432	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0.456878023	0	2.90349447	3.192213917	0	0	0	0.87329832	0.368601428	#DIV/0!	1.307185182	#DIV/0!	0.46973726	0.363854658	0	0	0	0	0.246926854	0	0.084123941	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!
NODE_22003_length_5062_cov_46.546235	Ga0224629_1022003.3	STRG.106061	16.91881409	#DIV/0!	#DIV/0!	#DIV/0!	79.10047994	0	76.78456059	#DIV/0!	49.20625153	0	74.95433859	0	0	174.0437112	21.62576404	0	#DIV/0!	#DIV/0!	51.55503238	0	37.99697218	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2.031352083	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	1.919930069	0	0.328893234	0.832355991	0	#DIV/0!	#DIV/0!	0.355860023	1.534485796	0.245458831	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_22004_length_5062_cov_37.090673	Ga0224629_1022004.7	STRG.106068	7.406390221	#DIV/0!	0	0	0	#DIV/0!	8.998784268	0	14.42365863	#DIV/0!	#DIV/0!	#DIV/0!	4.960526767	205.4457516	160.7883971	#DIV/0!	0	0	79.46067228	0	0	#DIV/0!	#DIV/0!	140.4284774	0	0	84.12061568	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	80.98149573	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0.565983608	1.338675311	0.160778234	#DIV/0!	#DIV/0!	#DIV/0!	0	0.644012746	2.20517088	#DIV/0!	0	3.472947171	0.639496902	0	0	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_22013_length_5061_cov_19.546944	Ga0224629_1022013.2	STRG.106102	0	#DIV/0!	0	#DIV/0!	0	0	0	57.88301621	96.98912239	0	54.99264478	#DIV/0!	0	195.5310638	0	185.2769577	0	#DIV/0!	14.0399028	#DIV/0!	29.41351104	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1.445670321	#DIV/0!	0	#DIV/0!	0.311013882	0.097897343	1.444371744	0.509478414	0.241601338	0	0.428500635	#DIV/0!	0.185341676	0	0.361472414	0	1.848593436	#DIV/0!	0.552221617	#DIV/0!	0.611131923	0	19.41559328	#DIV/0!	8.607594717	#DIV/0!	26.04543905	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	5.602018306	#DIV/0!	#DIV/0!	#DIV/0!
NODE_22013_length_5061_cov_19.546944	Ga0224629_1022013.2	STRG.106104	0	#DIV/0!	0	#DIV/0!	9.322278744	0	0	4.408796249	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	7.569476161	#DIV/0!	18.85137661	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1.445670321	#DIV/0!	0	#DIV/0!	0.311013882	0.097897343	1.444371744	0.509478414	0.241601338	0	0.428500635	#DIV/0!	0.185341676	0	0.361472414	0	1.848593436	#DIV/0!	0.552221617	#DIV/0!	0.611131923	0	19.41559328	#DIV/0!	8.607594717	#DIV/0!	26.04543905	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	5.602018306	#DIV/0!	#DIV/0!	#DIV/0!
NODE_22020_length_5061_cov_3.754495	Ga0224629_1022020.9	STRG.106106	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	50.63676632	0	100.6293823	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	5.283977104	#DIV/0!	#DIV/0!	2.313627708	0	#DIV/0!	#DIV/0!	0	2.010659213	3.76410539	0	#DIV/0!	0.493774214	1.192314064	0.599377804	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_22220_length_5031_cov_34.009847	Ga0224629_1022220.1	STRG.106558	0	#DIV/0!	#DIV/0!	0	96.1794889	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	69.65718449	#DIV/0!	#DIV/0!	#DIV/0!	92.44450636	#DIV/0!	115.9689093	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	1.761549363	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0.215061321	#DIV/0!	0.148573026	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_22330_length_5018_cov_7.275640	Ga0224629_1022330.4	STRG.106798	#DIV/0!	1038.24352	851.0636004	#DIV/0!	310.0235124	157.4193489	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	62.99380354	#DIV/0!	428.2621336	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	123.347461	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1199.582149	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_22339_length_5017_cov_7.443773	Ga0224629_1022339.15	STRG.106837	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	37.2450981	14.84215155	184.5267976	#DIV/0!	344.0503255	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	1.786198268	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.424105925	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0
NODE_22350_length_5016_cov_3.330982	Ga0224629_1022350.1	STRG.106842	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	121.1814774	#DIV/0!	25.17547511	#DIV/0!	0	#DIV/0!	0	95.15071745	0	#DIV/0!	#DIV/0!	0	50.21743887	#DIV/0!	66.7047449	#DIV/0!	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2.097657929	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0.610555311	#DIV/0!	0	#DIV/0!	0	0.438793974	0	#DIV/0!	#DIV/0!	0	0.167958726	#DIV/0!	0.495498375	#DIV/0!	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_533_length_29553_cov_7.648044	Ga0224629_1000533.8	STRG.10709	17.22862005	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	10.03418734	0	29.20493095	#DIV/0!	131.5969183	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	2.092445362	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	1.98398007	#DIV/0!	6.759950886	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_533_length_29553_cov_7.648044	Ga0224629_1000533.20	STRG.10713	12.97650354	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	12.03963878	0	24.64594978	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.126177654	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_533_length_29553_cov_7.648044	Ga0224629_1000533.34	STRG.10717	18.41674403	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	21.22243567	18.60218196	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0.232956797	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0.408311067	0.34742067	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_22745_length_4958_cov_24.469305	Ga0224629_1022745.1	STRG.107739	21.72153828	47.49226933	25.90183625	0	0	8.514474376	14.65313965	9.605900896	16.3083913	0	15.75040925	29.98320096	15.15106498	86.27405469	27.51391735	8.475681999	56.44749656	0	23.34576575	4.727557978	20.29152707	0	0	0	0	0	0	183.5091241	0	0	0	25.32833713	0	0	0	0	9.349896418	101.0260877	0	0	0	0	0	28.61786405	0	0.776797007	0.727967656	1.791079118	1.308014734	1.359476758	0.589038797	1.240725428	0.849720272	1.111621066	1.69841379	0.845716583	1.404910254	0.862792332	1.651961143	1.048905155	0.888154288	2.268418315	2.282061925	0.50570033	1.562194375	0.160749781	0	0	2.159284818	0	3.713445631	0.274596575	2.986896838	0	0.92083471	0.888662122	1.714975118	9.328152859	1.285415565	5.527706436	15.25289792	0	2.563057754	0	1.286317911	1.302309284	1.611602467	0	0.371225416	0
NODE_22787_length_4953_cov_124.756227	Ga0224629_1022787.1	STRG.107833	795.95125	#DIV/0!	#DIV/0!	526.390472	399.6271844	53.85863544	#DIV/0!	581.848807	135.8299508	#DIV/0!	#DIV/0!	#DIV/0!	176.1814663	236.5327302	282.2447401	617.1271288	#DIV/0!	#DIV/0!	43.44084495	1281.451554	46.90520219	#DIV/0!	#DIV/0!	1240.982005	#DIV/0!	1046.841712	1308.338307	#DIV/0!	#DIV/0!	1563.825021	751.8451004	#DIV/0!	867.1281737	1871.28932	1263.119237	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1766.99471	#DIV/0!	4246.883469	#DIV/0!	#DIV/0!	370.0963496	2.164939717	#DIV/0!	#DIV/0!	3.595741666	0	0.574705183	#DIV/0!	0.634271857	0.761302143	#DIV/0!	#DIV/0!	#DIV/0!	0.116805563	0.10289009	0.38821189	0.015379404	#DIV/0!	#DIV/0!	0.320494659	0	0.63131604	#DIV/0!	#DIV/0!	0	#DIV/0!	0	5.091591595	#DIV/0!	#DIV/0!	1.131790883	0	#DIV/0!	2.621410928	4.277827162	19.4374368	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1.665321766	#DIV/0!	1.958146599	#DIV/0!	#DIV/0!	3.563329637
NODE_22998_length_4924_cov_64.658657	Ga0224629_1022998.1	STRG.108287	0	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	24.01287984	2.734366835	20.86246435	#DIV/0!	#DIV/0!	8.078537272	0	19.42555373	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0.092309752	0	0.172913793	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0
NODE_22998_length_4924_cov_64.658657	Ga0224629_1022998.7	STRG.108289	0	0	0	0	0	#DIV/0!	22.00378076	72.80435507	29.79515988	#DIV/0!	29.8081332	#DIV/0!	9.384476935	83.40593865	15.87202592	0	#DIV/0!	#DIV/0!	27.17609924	0	18.55145034	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0	0.837728034	0	0	0	0	#DIV/0!	0.331194458	0	0	#DIV/0!	0	#DIV/0!	0	0.279780608	0.245132078	0	#DIV/0!	#DIV/0!	0.414792894	0	0.508266587	0	#DIV/0!	#DIV/0!	18.26432086	7.274614226	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	5.362511498	#DIV/0!	0	#DIV/0!	77.19532862	9.075180738	3.985993487	2.030895325	7.743746822	#DIV/0!	52.04866942	14.5279014	27.61379552	21.94080037
NODE_23041_length_4919_cov_3.772410	Ga0224629_1023041.6	STRG.108373	4.02809138	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	111.1384516	16.26174074	#DIV/0!	14.10289733	#DIV/0!	0	52.82949298	11.73949179	#DIV/0!	#DIV/0!	#DIV/0!	26.3978311	#DIV/0!	40.15783661	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	3.082987006	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	3.968580549	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0.390943372	#DIV/0!	0.710448936	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_23043_length_4918_cov_23.597985	Ga0224629_1023043.4	STRG.108381	0	71.31431847	194.6660629	0	28.20723633	0	0	41.16276053	0	83.42447174	13.41119531	305.8265558	4.417935364	262.5911458	47.28672182	100.2912786	140.6262524	0	12.78336363	24.55214357	15.20780187	304.1712611	1022.050464	0	0	0	154.2421591	0	0	395.1963014	80.35188814	0	0	0	0	0	0	0	0	0	0	341.185125	#DIV/0!	168.3358604	0	0	0	0	0	0	0	0	0	0	0	0.047715037	0	0	0	0	0	0	0	0.584261073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0
NODE_552_length_29242_cov_29.438586	Ga0224629_1000552.10	STRG.10880	0	#DIV/0!	0	0	0	233.3301553	0	0	0	0	0	0	0	250.3514687	0	0	0	0	44.98770367	0	60.86958388	0	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0.715907366	0	0	0	0	0	0	0	0.113306559	0	0.049812849	0	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0
NODE_23239_length_4895_cov_33.567769	Ga0224629_1023239.7	STRG.108835	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	4.782608293	27.17087974	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	11.89416908	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	10.64405455	11.21285936	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	11.0589944	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0
